gene_symbol	log2FC_A2780	SE_A2780	pval_A2780	padj_A2780	log2FC_PEO1	SE_PEO1	pval_PEO1	padj_PEO1	log2FC_UWB_BRCAdef	SE_UWB_BRCAdef	pval_UWB_BRCAdef	padj_UWB_BRCAdef
CCDC24	0.25914540405385367	0.04957920176770143	8.829796415324301e-5	1.4414293361631473e-4	-0.17585723789866403	0.12659495492864764	0.21137259748893128	0.3455605226220555	1.6308788657682416	0.3990504586570387	4.572055495966756e-6	2.2958553937398673e-5
CCDC25	-0.03321820340662107	0.05215669387230581	0.533372402099209	0.5811361115263244	0.14506139986083166	0.23083385038989226	0.5515624763378242	0.68383121599269725	-0.25122267929683834	0.12797470187408772	0.04367024297346277	0.08322496566670391
CCDC27	-0.41125561344307326	0.049964874255215806	4.380911049427179e-7	8.758843238213315e-7	NA	NA	NA	NA	NA	NA	NA	NA
CCDC28A	-0.7241329678390196	0.04444440981067835	2.9628777883155237e-11	9.71942914493538e-11	0.28060080204233095	0.16692034188757796	0.140827141144311	0.258569852979059	0.05868544358914044	0.19765033886543207	0.7531576329266495	0.8267936085403225
CCDC28B	-2.476091318794914	0.07324117218545627	4.322028701000554e-16	3.3903615092508577e-15	-0.13150538082388952	0.11287129958254864	0.2857153159291701	0.4283578052152263	0.3291207494012272	0.35401442186490617	0.24842865191641983	0.35523526948618706
CCDC3	-1.971614037853088	0.053417922732017314	1.1070891806968102e-16	9.824581149825517e-16	0.6297531775758789	0.08479500443609422	2.301382834933013e-4	0.00366723021434202	-0.11647841540645114	0.44491861701615354	0.6853388873879684	0.7732788541952481
CCDC30	0.03253724621521753	0.04578672028224693	0.48773909700663376	0.5366864061243082	-0.10186645826728548	0.05756765460020518	0.12429463766476136	0.23599227301278636	0.29989050012540835	0.4333878114254918	0.32908095007247534	0.44521143666509166
CCDC32	NA	NA	NA	NA	NA	NA	NA	NA	0.07822809805054143	0.19553842695945595	0.6721130908710594	0.7631974824661797
CCDC33	0.0985997248775974	0.028524120161592365	0.00332507397577357	0.00473798199504057	NA	NA	NA	NA	NA	NA	NA	NA
CCDC34	0.8944585571975336	0.05160630740602609	1.1777306260011709e-11	4.08604202633484e-11	0.2280876929184408	0.14293623737774186	0.15875088450184202	0.28241504307125026	0.428545411583273	0.19254873519434695	0.0180020648794309	0.03854032546749453
CCDC36	-0.02989969174857338	0.019071741888425846	0.13687192435796908	0.16697977245856377	-0.02539123535405748	0.05620265699673695	0.6663923543329784	0.775242915063516	NA	NA	NA	NA
CCDC38	-0.1281687574640362	0.044802209228958625	0.01149041084679458	0.01568142865004642	0.04735903173079014	0.0828895027122277	0.5873250099776761	0.7128973029816017	NA	NA	NA	NA
CCDC39	0.12235380158297882	0.051117139417667865	0.02955043525067744	0.03881533606525585	-0.03769297143344752	0.10852654789717363	0.739534213645004	0.8308097113284032	-4.8123355142008333e-4	0.34682088874900946	0.9962398831941384	0.997450690958527
CCDC40	0.12675450733012217	0.061651487130203866	0.05680579395013033	0.07261033305812196	0.00298582764669858	0.13042968714343198	0.9824360302792372	0.9897943568218144	0.25958387652712134	0.4560777772271074	0.394939679240933	0.5143619669549903
CCDC41	NA	NA	NA	NA	-0.1761439496076469	0.10947039756019672	0.155815656643213	0.27865415850279235	NA	NA	NA	NA
CCDC42	-0.14082141752992142	0.04021034967787628	0.00302345639773682	0.00432812542752945	NA	NA	NA	NA	0.2216957934152481	0.5701048187914344	0.35478276747480963	0.4723998193548039
CCDC42B	NA	NA	NA	NA	0.46859360493430513	0.13255870264248143	0.01111774316830737	0.04135501326507158	NA	NA	NA	NA
CCDC43	0.27591183554098375	0.038072106262991505	2.179822505327231e-6	4.078959338033836e-6	0.16424654185240284	0.07001128051203183	0.05489277851937257	0.12925470368597253	-0.02309795648200686	0.12054235012300168	0.8435495167243194	0.8922297904296116
CCDC47	-0.4118527988235856	0.0536757329463238	1.071726361213764e-6	2.0686429392268295e-6	-0.00882446974261075	0.06583279459716952	0.8975001058884458	0.936251944457513	0.06334088083302182	0.10017120613275483	0.5223382643052793	0.6357911589475256
CCDC50	-1.5249353125019869	0.04731846841258451	9.072338990503093e-16	6.635746453998987e-15	0.21789490075185913	0.14136705985503328	0.17127910232574545	0.2982005919806093	-0.35176703010728955	0.0995451196188939	3.256175585536206e-4	0.00109310162893153
CCDC51	0.6000380509416567	0.07903093405723126	1.2234761161997822e-6	2.3472783137217063e-6	-0.02019231251225228	0.0839628773527384	0.8174975852287337	0.8840484134895504	0.21470203025576248	0.1453276652685639	0.12676486390197592	0.20567643070669636
CCDC53	NA	NA	NA	NA	0.9499063243459088	0.17164784242830045	0.00119942193059734	0.00978610319439834	NA	NA	NA	NA
CCDC54	-0.2831421767360101	0.081862273814785	0.00331083961555401	0.00471922376162268	NA	NA	NA	NA	NA	NA	NA	NA
CCDC57	0.8342058387613185	0.08492266203766904	4.183238379747811e-8	9.282049850981677e-8	0.33287119294271816	0.0913983975887111	0.0097223311742238	0.03763653792126928	0.6356879992329485	0.2131403713511694	0.00135091111866141	0.00393238996267221
CCDC58	-0.5438011766141155	0.07054159851348114	1.0104606783253765e-6	1.954236712016695e-6	0.20055448837554568	0.12601061431323132	0.15967834145549956	0.2836594070520005	-0.07740110276556043	0.132628017112122	0.5477097303099195	0.6569662578596721
CCDC59	-0.3449054679239163	0.07472777224122527	3.0027099818348487e-4	4.675947524011863e-4	0.0079527443652938	0.10117252145150674	0.9397557320933674	0.9627687339951088	-0.4403169306866852	0.1291724349429795	4.5419734669787103e-4	0.0014749163631774
CCDC6	0.17854607600312455	0.074843959288287007	0.03002275196779218	0.03940639760551966	0.23626162167187023	0.1032602612410991	0.05957025510168159	0.1372812122864155	-0.6294157110142197	0.0962532680992677	3.1106339321150737e-11	3.830656357629043e-10
CCDC61	1.0427717321795993	0.10803402776524901	5.31016198053282e-8	1.1640392353449304e-7	-0.2444677348995763	0.11303526865736002	0.07112585698795192	0.1561810032454813	0.79792749192428	0.43825707023475746	0.01866479934449403	0.03974172756632031
CCDC62	-0.19589175318089225	0.03888208887571835	1.2826934549723743e-4	2.0637736372660856e-4	0.06275903976787314	0.0676702681508917	0.3874684169141342	0.5332556855880669	0.4159708075119615	0.5568356379989843	0.1974321605809906	0.2947828081096695
CCDC63	-0.17183755473433596	0.0294643135079933	2.7498629735898187e-5	4.684086374439662e-5	NA	NA	NA	NA	0.02972757181637276	0.5103941256593543	0.9045854413713916	0.9363860217634083
CCDC64	NA	NA	NA	NA	-0.7104989192243004	0.17602470758374905	0.00602032994978678	0.02748915794503561	NA	NA	NA	NA
CCDC64B	NA	NA	NA	NA	-0.6053451370203908	0.18956251544765376	0.01725737496047871	0.05641993990254163	NA	NA	NA	NA
CCDC65	-0.6345342871513744	0.08217338631923345	9.893052729614362e-7	1.9145813542766187e-6	-0.04778294725457799	0.06180685354168419	0.4671500783202869	0.6084810101544276	-0.4778139039239178	0.5457206897597544	0.1530566981608391	0.2398761829992444
CCDC66	-0.79238976399765	0.0811965618115306	4.573924239261096e-8	1.0099270516776505e-7	0.07411743878106769	0.08866144754158937	0.43338466705986	0.5772405409340561	-0.27529996590899114	0.14496287479896028	0.04923698276882111	0.09226113423890676
CCDC67	NA	NA	NA	NA	-0.05605790224965135	0.07164144673122287	0.4619991987464155	0.6038261586557011	NA	NA	NA	NA
CCDC68	0.9217450864887134	0.0424269408442455	3.8844895466138906e-13	1.7034592239960789e-12	-0.1635276432579058	0.13641423576158537	0.2732735242067801	0.4156730837338461	0.8834419829583091	0.1801986850184471	2.9572844582341924e-7	1.8790694296349944e-6
CCDC69	0.3441413524261354	0.0400705691181986	2.520299307953065e-7	5.164725332896732e-7	0.31471908859959163	0.10098309131390086	0.01909579911261336	0.06056061524010836	0.38414064683936394	0.4379969094759113	0.22177708818981673	0.32436459923822
CCDC7	-0.537445496267655	0.040982396097386194	7.168358999967618e-10	1.9564385748364592e-9	-0.05068000201369174	0.07240431569087832	0.508677726901474	0.6468841785508822	0.1567533169293494	0.37427344376623944	0.5890967656588408	0.6930800126183133
CCDC71	0.08451393689367759	0.0437466861717182	0.07162601771643962	0.09051763642932864	0.3548604431873632	0.1065540699083641	0.01443842622761023	0.04991436490031219	0.47808893228464466	0.28375542892484995	0.05439078357016184	0.10039204533492609
CCDC71L	0.3583179666281344	0.06874258074441747	9.084176657409858e-5	1.4807636014970406e-4	-0.4801652101233542	0.28910858569347825	0.14488794689405649	0.2639969567679977	-0.1623584647341823	0.16770214330013894	0.31044869005841896	0.4248245232378365
CCDC73	0.08467571123509943	0.04230509062342451	0.06292564466070885	0.08000967373724148	0.4436597869294574	0.647083992851724	0.517090587975263	0.6545237616481	NA	NA	NA	NA
CCDC74A	-4.384198390774256	0.053988018600374284	4.975977165824206e-22	1.840381324097917e-20	-1.08718263978963	0.16843946765027465	5.130413052582428e-4	0.00587440163252363	1.6503594826319414	0.4687169308128959	4.290328779548472e-5	1.7751051032908457e-4
CCDC74B	-3.3347760926962224	0.047103412598566034	4.264193417194391e-21	1.1941095280340228e-19	-0.47867154210575547	0.08058292265585262	8.148667278396957e-4	0.00772602423298969	1.0526675204419706	0.9909631798435165	0.02479012597839734	0.05082722711735332
CCDC77	-0.15144686162521426	0.07622669406316192	0.06468432352174981	0.08214517964085158	0.1459360341001239	0.17619029492756516	0.4374104870136668	0.581099384429314	-0.4104004532746804	0.17510165825179855	0.01358360298322752	0.03017036382765392
CCDC78	0.0425994466267392	0.06512814439524643	0.5225225530992372	0.5708305704239732	-0.1201609387790219	0.15141060302441148	0.4559366778417352	0.5985221150742877	0.8194285550087059	0.7661362864855596	0.04369593955196654	0.0832637991073022
CCDC8	-3.128483683660857	0.05210605477236004	5.617325714770333e-20	1.140852127505582e-18	-0.05156885218828522	0.2913888408913333	0.8650166066494459	0.9159973726158068	0.40464423306280417	0.24757186262161032	0.07028304889026932	0.12500857168244803
CCDC80	0.4336889305317073	0.033233964923267474	7.697774530343786e-10	2.0909028216216334e-9	2.683936014378472	0.1424716582748599	7.879956064572413e-7	2.1929958720960644e-4	-5.750031328513558	0.4964991563301589	2.211628894964504e-31	1.793596656164996e-29
CCDC81	-0.18766279030446864	0.0508549955006378	0.00203927490520382	0.00296081704202171	0.10394883734553498	0.07062771155803897	0.18864394211271387	0.31899677654486047	-1.0593260373811313	0.9912846973635736	0.0243317889507413	0.05000540449803084
CCDC82	-0.6437946974496227	0.08644948364093372	1.557219402875274e-6	2.953710859641499e-6	0.10412263296433856	0.06892869539402029	0.17876643566467315	0.30705620985584314	-0.29011905052490605	0.1435694321404491	0.03649781054106412	0.0714436881676758
CCDC83	0.00761148107550098	0.012576436567529844	0.553682819551965	0.6004839431078728	NA	NA	NA	NA	NA	NA	NA	NA
CCDC84	-1.9012455984781815	0.032545754317398055	8.621838376555357e-20	1.6669250818957386e-18	-0.35615346137145476	0.06788361997367319	0.00159645822504813	0.0116080136089633	-0.32112246458508026	0.14114527886779205	0.01866204783901706	0.0397412752076592
CCDC85A	0.03506554482855476	0.03254724175923418	0.2975899750754538	0.34397447030604444	-0.0245675644518894	0.05692513537053643	0.6802638333596649	0.78693881582809	2.8498268983105	0.7175481677137086	4.9120448458979215e-6	2.447734031454768e-5
CCDC85B	1.8701642965118577	0.1622680021772473	4.546055443510843e-9	1.1308729573381035e-8	0.1749436770815702	0.07870449131703189	0.0653257978327654	0.14643138979748088	1.9059918640626243	0.4885499757958964	7.918112409986216e-6	3.787722965803919e-5
CCDC85C	0.5460672473558015	0.06297061873783265	2.2202345505335017e-7	4.5747930320616713e-7	0.09511691303866864	0.29572431684983574	0.7580107443370376	0.8438606042123702	0.23503650509909568	0.15725423503143213	0.1201767525600365	0.19669628056778116
CCDC86	0.9207614941832852	0.06963005328934033	6.355310493800748e-10	1.747239952183774e-9	0.3855653945015192	0.15153793775181434	0.04157625376484365	0.1058981652956125	0.6083314982724722	0.17327185486913535	2.294015856052191e-4	7.973781074601131e-4
CCDC87	-0.2183358102197236	0.06205001435143139	0.00292021142602975	0.00418610302900926	0.36444672670813955	0.06782660829695406	0.00140565163944943	0.01073543970773376	-0.04513788584321797	0.5279604876844541	0.8353786348852814	0.8865843770832944
CCDC88A	-0.5375832484784637	0.10077492688552259	7.151150681024636e-5	1.1767614990638618e-4	0.15121914131967085	0.11512411384084914	0.2342933465728921	0.37167806605183296	0.36070836432095	0.1152303230021062	0.00139948335042036	0.00405868323156931
CCDC88B	-0.11110111259220457	0.1293006804239475	0.4031341877728361	0.4526247909812495	0.03774295784500203	0.0792818384617992	0.649908579869851	0.7621491209580922	0.476286416211865	0.5460621721260551	0.15453306057250354	0.2416818009673087
CCDC88C	0.3295153138183684	0.029561988851411196	7.27681855923804e-9	1.7607685231391786e-8	-0.3603195555735579	0.17099340582220562	0.07695838749623284	0.16547604892083131	0.07162023599733908	0.17449170837700168	0.6656725789142041	0.7580456402658288
CCDC89	-0.01046954029304488	0.012418202435644307	0.41184457548024234	0.46120109182572266	-0.14105130992001524	0.0746061241253065	0.10468786414522682	0.2076451549056713	NA	NA	NA	NA
CCDC9	-0.4412776534150229	0.13455874558718564	0.00481803748245902	0.0067864125561311	-0.4716514696311207	0.1137538443348531	0.0052899919039738	0.02534002859102754	-0.06579786717148635	0.22465852249659585	0.748925335435962	0.8235916075489128
CCDC90B	-0.43966073858640575	0.04873622029370448	1.316922413351385e-7	2.774769523031784e-7	0.32908583074361086	0.11540202520970574	0.02724019659875444	0.07833655150539341	-0.33121676056490335	0.11602020561443284	0.00350027388122956	0.00915699261056413
CCDC91	-0.15901809161975855	0.09129078307864276	0.1010811187842104	0.12551190157594594	-0.13264876932092395	0.09875307293188672	0.2250356876304924	0.36098064589717255	-0.9176660668159556	0.2076336222221365	2.797279510644714e-6	1.4638254396727204e-5
CCDC92	-1.4279714511120365	0.047072062997194714	2.3115977928899568e-15	1.5523870674596354e-14	-0.3954611426492929	0.2207875043577828	0.12054723960421627	0.2304007724693489	0.31262167285057924	0.2258612226574793	0.1319723012659551	0.21246970370445684
CCDC92B	NA	NA	NA	NA	NA	NA	NA	NA	0.2586739978850589	0.5611349013285015	0.3352701886988436	0.45176041610832474
CCDC93	0.6709133503071238	0.04265006342959501	4.990633592801492e-11	1.5865343687900636e-10	0.6693414532515409	0.08040024911334082	1.1801878819062524e-4	0.00251374968113298	-0.03156122027177907	0.09131232718532864	0.7254582260944228	0.8051701547397236
CCDC94	0.7193338528531839	0.07685242663026769	8.043961625874443e-8	1.7295742962056905e-7	0.09685625650995576	0.1168858224778891	0.4372244686690831	0.5809556413364849	NA	NA	NA	NA
CCDC96	-0.07214322916859894	0.061849823887041716	0.26085578668516907	0.30478957472016377	-0.45461547867105145	0.11999963090302655	0.00811423973966507	0.033348118236427	0.7331403813282285	0.4882083317781087	0.038123761526944	0.07415348768730304
CCDC97	-0.04647378995736373	0.04463535417459073	0.31355764993435936	0.36120039569976936	-0.46252118114644647	0.08440989971637795	0.00126530881565063	0.01013536798630882	0.1986822492880685	0.1641672495411564	0.2102852207452908	0.31042009573755464
CCDC9B	NA	NA	NA	NA	NA	NA	NA	NA	0.5360796094775016	0.11200877499816564	1.031052710847411e-6	5.928742479861748e-6
CCEPR	NA	NA	NA	NA	NA	NA	NA	NA	0.14802592819553292	0.5257279542222788	0.5595491484311679	0.6668237605637765
CCER1	0.00426222908341086	0.010718905782640498	0.6962523415490438	0.7318448408965819	NA	NA	NA	NA	NA	NA	NA	NA
CCER2	-0.2392038874551828	0.07882977305995952	0.00802583580817968	0.01109827522557658	NA	NA	NA	NA	NA	NA	NA	NA
CCHCR1	0.8130198772943644	0.0722015931102188	6.308688149790373e-9	1.5398156660016844e-8	0.576822725519766	0.10754500492824072	0.00141926478540564	0.01078424555261662	0.48589580411681377	0.21212005819401025	0.01361515468638986	0.03023186283889547
CCIN	-0.3912170715302344	0.04647668497434504	3.2763717759281625e-7	6.637775708650051e-7	0.0049104722058992	0.05822931075394576	0.9353803023740828	0.9605999927606732	-0.7426741109082148	0.7494439872636383	0.05602948285847897	0.10300369576003206
CCK	-0.3946767347346945	0.03580098994410201	8.495247534342715e-9	2.036596779465609e-8	-0.97505887689641	0.05867723826801779	1.7288463964899764e-6	3.077723936260001e-4	NA	NA	NA	NA
CCKAR	-0.00503633622139191	0.011363233427520953	0.6636580252119972	0.7024390977195857	NA	NA	NA	NA	NA	NA	NA	NA
CCKBR	-0.00483075621517628	0.011283360128222385	0.6743711050608927	0.7117711657483858	-0.7697071541828646	0.16848368232107816	0.00327304979055141	0.01862420214280608	1.2022356150082585	0.6692833071797947	0.00834706711799124	0.01968719326047993
CCL15	0.00941324850646416	0.013620583229821143	0.4995918978366787	0.5486678449722787	NA	NA	NA	NA	NA	NA	NA	NA
CCL16	0.0033436537832905798	0.010792319235075285	0.7607738255533525	0.7892409895710584	NA	NA	NA	NA	NA	NA	NA	NA
CCL17	0.06880231181081252	0.060958923979573865	0.2759906786595359	0.32121833704390634	NA	NA	NA	NA	NA	NA	NA	NA
CCL18	-0.03698655990593973	0.0364197638003644	0.3252337596508106	0.37343143428308495	NA	NA	NA	NA	NA	NA	NA	NA
CCL19	-0.01380084601562176	0.016623683973846535	0.4188761351457339	0.4681541194957896	NA	NA	NA	NA	NA	NA	NA	NA
CCL2	-0.08529535519508215	0.04355405846836579	0.06819754837415049	0.08639531440591432	-0.9354923697900356	0.1687469251527429	0.00118810120712495	0.00971640788369925	-2.58857409797474	0.34845578188443166	7.820489401222872e-15	1.528168540673413e-13
CCL20	2.359854131956421	0.09870132575113488	9.004006364226338e-14	4.395370234578888e-13	NA	NA	NA	NA	-2.7455371664747417	0.9990978116525888	3.04376312390873e-4	0.00102709237832304
CCL21	-2.1591031850252268e-4	0.018400959890550628	0.9907859318350228	0.9921919401392671	NA	NA	NA	NA	NA	NA	NA	NA
CCL22	0.04786618651321489	0.02135829853382785	0.03984656456896339	0.05165501448494761	NA	NA	NA	NA	-0.20883654913215371	0.5598804563660106	0.38851318105226823	0.5079358761969681
CCL24	0.02312326894910176	0.024151623035852242	0.3528672278680691	0.4017867325447577	NA	NA	NA	NA	NA	NA	NA	NA
CCL25	0.00425686827090981	0.016334924812342173	0.7977887832795406	0.8221619086756033	NA	NA	NA	NA	NA	NA	NA	NA
CCL26	2.2680136674649884	0.07840635772767371	4.8185636647441614e-15	3.0392956801364503e-14	NA	NA	NA	NA	NA	NA	NA	NA
CCL27	-0.15523315619308695	0.15201143967374536	0.322641664236173	0.3707689057096511	-0.1125312151542679	0.3877980120554519	0.7808872220699007	0.8599031722638607	NA	NA	NA	NA
